source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Nakedcapitalism.com'}",Yves Smith,Links 2/13/2024,"Our tempestuous daily links: Chernboyl wolves, why is sex on decline? Great Salt Lake mining, US Pacific Islands retreat? Sudan famine, Rafah attack imminent, China backs Russia in Ukraine, diplomatic dumbing down, Kamala as President, Hur report anger, AI, U…",https://www.nakedcapitalism.com/2024/02/links-2-13-2024.html,https://www.nakedcapitalism.com/wp-content/uploads/2024/02/Screen-Shot-2024-02-13-at-3.27.48-PM.png,2024-02-13T11:55:07Z,"Mutant wolves exposed to Chernobyl disaster have evolved a new superpower, scientists discover Daily Mail
Tools of the Wild: Unveiling the Crafty Side of Nature Nautilus (Micael T)
At 40, Franz Kaf… [+8987 chars]"
"{'id': None, 'name': 'Nakedcapitalism.com'}",Yves Smith,Links 2/10/2024,"Our excellent daily links: volcano! Vaigra v. Alzheimers, nurses on Covid, solar engineering warning. China net zero, Israel attack on Rafah, ICJ this month, Zaluhny out, moar Tucker, Biden slammed by special counsel, BS dominance, gunz down, openAI monster s…",https://www.nakedcapitalism.com/2024/02/links-2-10-2024.html,https://www.nakedcapitalism.com/wp-content/uploads/2024/02/Screen-Shot-2024-02-09-at-11.00.25-PM.png,2024-02-10T11:59:31Z,"This is out-of-this-world beautiful, absolutely breathtaking.
Every year at the CCTV gala – the most watched show on earth – they have ONE dance which truly sets the bar. This year this is the one.… [+9041 chars]"
"{'id': None, 'name': 'Forbes'}","Forbes International, Contributor, 
 Forbes International, Contributor
 https://www.forbes.com/sites/forbesinternational/",Israel-Hamas War: Week Nineteen,Weekly dispatches from Israel provided by Forbes Israel.,https://www.forbes.com/sites/forbesinternational/2024/02/12/israel-hamas-war-week-nineteen/,https://imageio.forbes.com/specials-images/imageserve/65ca57ef7c1c3dcc150b4eaa/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-02-12T17:43:53Z,PHOTO TAKEN DURING A CONTROLLED TOUR AND SUBSEQUENTLY EDITED UNDER THE SUPERVISION OF THE ISRAELI ... [+] MILITARY This picture taken during a media tour organised by the Israeli military on February… [+11721 chars]
"{'id': None, 'name': 'Forbes'}","Molly Bohannon, Forbes Staff, 
 Molly Bohannon, Forbes Staff
 https://www.forbes.com/sites/mollybohannon/",Biden Urges Six-Week Pause In Israel-Hamas War As Part Of Hostage Release Deal,A six-week cease-fire would be the longest pause in fighting since the Oct. 7 attack on Israel by Hamas.,https://www.forbes.com/sites/mollybohannon/2024/02/12/biden-urges-six-week-pause-in-israel-hamas-war/,"https://imageio.forbes.com/specials-images/imageserve/65caa1e62541790721950417/0x0.jpg?format=jpg&crop=3129,1761,x0,y0,safe&height=900&width=1600&fit=bounds",2024-02-13T00:00:25Z,President Joe Biden pushed for a six-week pause in fighting and hostage release deal in the war between Israel and Gaza-based militant group Hamasone of the most concrete public proposals Biden has m… [+4112 chars]
"{'id': None, 'name': 'Forbes'}","Brittany Lewis, Forbes Staff, 
 Brittany Lewis, Forbes Staff
 https://www.forbes.com/sites/brittanylewis/","Victoria Spartz Reacts To Trump NATO/Russia Comments, Details Surprise Reelection Run","Rep. Victoria Spartz said in 2023 that she would not be seeking reelection. Last week, she announced she changed her decision — and explains why on ""Forbes Newsroom.""",https://www.forbes.com/sites/brittanylewis/2024/02/12/victoria-spartz-reacts-to-trump-natorussia-comments-details-surprise-reelection-run/,https://imageio.forbes.com/specials-images/imageserve/65ca5d96f0a4b0e93d6d2223/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-02-12T18:05:06Z,"Congresswoman Victoria Spartz (R-IN) joined Forbes Newsroom to discuss her surprise 2024 reelection run, which came after initially declaring in 2023 she would not seek another term.
Unfortunately, … [+1334 chars]"
"{'id': None, 'name': 'Forbes'}","Ana Faguy, Forbes Staff, 
 Ana Faguy, Forbes Staff
 https://www.forbes.com/sites/anafaguy/",‘I Am Ready To Serve’: Kamala Harris Responds To Concerns Over Biden’s Age,"Harris’ approval ratings hover around 37%, according to the latest polling.",https://www.forbes.com/sites/anafaguy/2024/02/12/i-am-ready-to-serve-kamala-harris-responds-to-concerns-over-bidens-age/,https://imageio.forbes.com/specials-images/imageserve/65ca404cf0d39472060218d3/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-02-12T16:27:34Z,"Vice President Kamala Harris said I am ready to step into the presidency during an interview with the Wall Street Journal published Monday, as concerns about President Joe Bidens age continue to grow… [+3130 chars]"
"{'id': None, 'name': 'Biztoc.com'}",newsweek.com,'Famine is Imminent': Dem Senator Demands Biden Intervene in Gaza,"U.S. Senator Chris Van Hollen urged President Joe Biden to intervene in Gaza as reports emerge of babies and young children starving to death amid the bloodshed of Israel's war with Hamas. While speaking on the Senate floor on Monday, Van Hollen, a Maryland D…",https://biztoc.com/x/36d6330689a509f4,https://c.biztoc.com/p/36d6330689a509f4/s.webp,2024-02-13T05:20:06Z,U.S. Senator Chris Van Hollen urged President Joe Biden to intervene in Gaza as reports emerge of babies and young children starving to death amid the bloodshed of Israel's war with Hamas.While speak… [+288 chars]
"{'id': None, 'name': 'Biztoc.com'}",euronews.com,Airstrikes on Rafah kill scores as Israeli jets pummel Syria,All the latest developments on the Israel-Hamas war. Israeli airstrikes killed at least 28 Palestinians in Rafah early on Saturday. The attacks came hours after Israel’s prime minister said he had asked the military to plan for the evacuation of hundreds of t…,https://biztoc.com/x/4b176b9398d11d31,https://c.biztoc.com/p/4b176b9398d11d31/s.webp,2024-02-10T21:36:27Z,All the latest developments on the Israel-Hamas war.Israeli airstrikes killed at least 28 Palestinians in Rafah early on Saturday.The attacks came hours after Israels prime minister said he had asked… [+291 chars]
"{'id': None, 'name': 'Breaking Defense'}",TIM MARTIN - BREAKING DEFENSE,Court Orders Netherlands To Stop Export Of F-35 Parts To Israel In 7 days Over Gaza Concerns,"The move is largely symbolic, as Israel doesn't 'need the F-35 for the operations they are currently conducting over Gaza,' Patrick Bolder, a defense analyst at The Hague Centre for Strategic Studies think tank, told Breaking Defense.
The post Court Orders Ne…",https://breakingdefense.com/2024/02/court-orders-netherlands-to-stop-export-of-f-35-parts-to-israel-in-7-days-over-gaza-concerns/,https://sites.breakingmedia.com/uploads/sites/3/2024/02/7698031-scaled-e1707759155579-1024x577.jpg,2024-02-12T23:04:52Z,"An Israeli Air Force official marshals an F-35I Adir to its spot after a Red Flag mission at Nellis Air Force Base, Nevada (US Air Force)
BELFAST The Dutch Court of Appeal in the Hague has ordered t… [+5381 chars]"
"{'id': None, 'name': 'Euronews'}",,"Israel Hamas war: Rafah invasion warnings, alleged tunnels under UNRWA HQ, Lebanon strikes",All the latest developments from the Israel Hamas war.,https://www.euronews.com/2024/02/11/israel-hamas-war-rafah-invasion-warnings-alleged-tunnels-under-unrwa-hq-lebanon-strikes,https://static.euronews.com/articles/stories/08/23/25/32/1200x675_cmsv2_9c3d2e65-9f57-5f48-ba3e-922cd05c1372-8232532.jpg,2024-02-11T09:07:27Z,"All the latest developments from the Israel Hamas war.
 Warnings of disaster if Israel invades crowded Rafah
Israels neighbours and key mediators warned on Saturday of catastrophe and repercussions… [+3443 chars]"
"{'id': None, 'name': 'Euronews'}",,More Israeli strikes in Syria as UN warns of disastrous Rafah offensive,All the latest developments on the Israel-Hamas war and the conflict in the Middle East.,https://www.euronews.com/2024/02/10/more-israeli-strikes-in-syria-as-un-warns-of-disastrous-rafah-offensive,https://static.euronews.com/articles/stories/08/23/13/60/1200x675_cmsv2_c0cfe39e-bfd4-5160-92d4-5232c6372e53-8231360.jpg,2024-02-10T07:29:47Z,"All the latest developments on the Israel-Hamas war and the conflict in the Middle East.
 Israeli jets hit targets Syria
Israeli airstrikes hit several sites on the outskirts of Syria's capital, Da… [+1534 chars]"
"{'id': None, 'name': 'Euronews'}",,Court orders Netherlands to stop exporting fighter jet parts to Israel over Gaza war,"The court said there is a ""clear risk"" Dutch F-35 parts are being used by Israel to violate international humanitarian law in Gaza.",https://www.euronews.com/2024/02/12/court-orders-netherlands-to-stop-exporting-fighter-jet-parts-to-israel-over-gaza-war,https://static.euronews.com/articles/stories/08/23/50/58/1200x675_cmsv2_46f986ab-2b01-5f60-bf1a-09ab8ebd02f2-8235058.jpg,2024-02-12T17:28:45Z,"The court said there is a ""clear risk"" Dutch F-35 parts are being used by Israel to violate international humanitarian law in Gaza.
An appeals court has ordered the Dutch government on Monday to hal… [+2317 chars]"
"{'id': None, 'name': 'Euronews'}",,"Biden calls Israeli response in Gaza 'over the top', strikes on Houthis, Rafah airstrikes",The latest updates from Israel's war on Gaza.,https://www.euronews.com/2024/02/09/israel-pounds-rafah-with-air-strikes-as-biden-calls-response-over-the-top,https://static.euronews.com/articles/stories/08/22/87/42/1200x675_cmsv2_cdc374d9-cfc5-56a1-b397-849054b2bab7-8228742.jpg,2024-02-09T09:25:54Z,"The latest updates from Israel's war on Gaza.
 Biden criticises Israel's military assault on Gaza
The US president on Thursday called Israels military response in Gaza over the top"" and said he con… [+4437 chars]"
"{'id': None, 'name': 'Euronews'}",,Israel says it rescued two hostages from Hamas in the Gaza Strip,"The Israeli military rescued two hostages from captivity in the Gaza Strip early Monday, marking a significant achievement in its efforts to bring back over 100 captives believed to be held by the Hamas militant group.",https://www.euronews.com/2024/02/12/israel-rescues-two-hostages-from-hamas-in-the-gaza-strip,https://static.euronews.com/articles/stories/08/23/35/68/1200x675_cmsv2_87191dea-90af-5f0c-9d28-fa63a1c00bfe-8233568.jpg,2024-02-12T05:27:52Z,"The Israeli military rescued two hostages from captivity in the Gaza Strip early Monday, marking a significant achievement in its efforts to bring back over 100 captives believed to be held by the Ha… [+1442 chars]"
"{'id': None, 'name': 'Euronews'}",,"Gaza death toll passes 28,000 as Israeli assault on Rafah looms",The announcement will likely pile more pressure on Israel to ease its military offensive.,https://www.euronews.com/2024/02/10/gaza-death-toll-passes-28000-palestinian-authorities,https://static.euronews.com/articles/stories/08/23/18/02/1200x675_cmsv2_0ccd5795-f6f0-51ef-b7e5-b841ca4e8239-8231802.jpg,2024-02-10T15:56:20Z,"The announcement will likely pile more pressure on Israel to ease its military offensive.
 Gaza's Health Ministry said on Saturday that the death toll has now risen to more than 28,000. 
It announc… [+2374 chars]"
"{'id': None, 'name': 'Daily Beast'}",Nicholas Grossman,Do Americans Want a Ceasefire in Gaza? It Depends.,"Mahmud Hams/AFP via Getty Images
“Ceasefire now!,” demand left-wing critics of Biden administration policy towards the Israel-Hamas war in Gaza. But what, exactly, does that mean?It could be an expression of hope that the death and destruction of war stops, …",https://www.thedailybeast.com/do-americans-want-a-ceasefire-in-gaza-it-depends,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_1688,w_3000,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1707678575/240211-grossman-gaza-ceasefire-tease_xnweaj",2024-02-12T09:14:33Z,"Ceasefire now!, demand left-wing critics of Biden administration policy towards the Israel-Hamas war in Gaza. But what, exactly, does that mean?
It could be an expression of hope that the death and … [+13357 chars]"
"{'id': None, 'name': 'Daily Beast'}",Dan Ladden-Hall,Israel Bombs Gaza Refuge City Rafah Despite U.S. ‘Disaster’ Warning,"Ibraheem Abu Mustafa/Reuters
Israel carried out air strikes in Rafah early Friday just hours after the U.S. warned Israel not to take its ground offensive to the southern Gaza city amid an already severe humanitarian crisis in the area.More than half of the …",https://www.thedailybeast.com/israel-bombs-gaza-refuge-city-rafah-despite-us-warnings,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_3094,w_5500,x_0,y_515/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1707480997/2024-02-09T081022Z_1426548799_RC2VY5ANPLSK_RTRMADP_3_ISRAEL-PALESTINIANS_q5jczs",2024-02-09T12:30:49Z,Israel carried out air strikes in Rafah early Friday just hours after the U.S. warned Israel not to take its ground offensive to the southern Gaza city amid an already severe humanitarian crisis in t… [+2743 chars]
"{'id': None, 'name': 'Daily Beast'}",The Daily Beast,Bombing the Last Refuge: Israel Makes It Impossible to Safely Follow Their Orders in Gaza,"Said Khatib/AFP via Getty Images
The author of this story is anonymous for their safety.RAFAH, the Gaza Strip—The vast majority of Gaza residents followed Israel’s instructions, which would supposedly keep them safe from the IDF’s war on Hamas. They took the…",https://www.thedailybeast.com/bombing-rafah-the-last-refuge-israel-make-it-impossible-to-safely-follow-their-orders-in-gaza,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_2989,w_5313,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1707581126/240210-anon-israel-orders-impossible-rafah-hero_p89mqr",2024-02-11T04:23:29Z,"The author of this story is anonymous for their safety.
RAFAH, the Gaza StripThe vast majority of Gaza residents followed Israels instructions, which would supposedly keep them safe from the IDFs wa… [+8906 chars]"
